file,emotion,text
/path_to_wavs/Ses04M_impro08_F027.wav,e0,"I'LL ."
/path_to_wavs/Ses04M_impro08_F028.wav,e0,"CALL UP THE SPRINT CALL CENTER . AND UH YOU KNOW . COOL ."
/path_to_wavs/Ses04M_impro08_F030.wav,e0,"YOU TOO ."
/path_to_wavs/Ses04M_impro08_M001.wav,e0,"ARE YOU SURE YOU DIDN'T MAKE THEM ."
/path_to_wavs/Ses04M_impro08_M004.wav,e0,"OKAY ."
/path_to_wavs/Ses04M_impro08_M005.wav,e0,"UMM . MISS . ARUCKMAN ."
/path_to_wavs/Ses04M_impro08_M006.wav,e0,"I AM SEEING THE TWO HUNDRED DOLLAR CHARGE ."
/path_to_wavs/Ses04M_impro08_M008.wav,e0,"SO YOU'RE SAYING THAT YOU DIDN'T MAKE THESE CALLS ."
/path_to_wavs/Ses04M_impro08_M010.wav,e0,"ALL I CAN DO FOR YOU RIGHT NOW IS GIVE YOU A HUNDRED DOLLARS ."
/path_to_wavs/Ses04M_impro08_M011.wav,e0,"WHAT I CAN ."
/path_to_wavs/Ses04M_impro08_M012.wav,e0,"WHAT I CAN DO FOR YOU IS  GIVE YOU A HUNDRED DOLLARS RIGHT NOW  AND FILL OUT COMPLAINT FORM ."
/path_to_wavs/Ses04M_impro08_M013.wav,e0,"WHICH YOU WHICH YOU'LL HAVE TO GO INTO A LOCAL VERIZON DEALER  OR SPRINT ."
/path_to_wavs/Ses04M_impro08_M017.wav,e0,"A FEW WEEKS  YOU WON'T EVEN KNOW THAT THEY WERE THERE ."
/path_to_wavs/Ses04M_impro08_M019.wav,e0,"YEAH THAT'S FINE  I JUST . THAT'S FINE YEAH I  MEAN IT DOESN'T MAKE ANY DIFFERENCE TO ME I MEAN IT'S NOT LIKE IT'S GOING  TO  COST MY JOB OR ANYTHING ."
/path_to_wavs/Ses04M_impro08_M020.wav,e0,"I MEAN TECHNICALLY THAT'S POLICY BUT LIKE . I MEAN I DON'T REALLY CARE ABOUT NOBODY REALLY CARES ABOUT POLICY HERE ."
/path_to_wavs/Ses04M_impro08_M021.wav,e0,"SURE ."
/path_to_wavs/Ses04M_impro08_M022.wav,e0,"YOU'RE WELCOME ."
/path_to_wavs/Ses04M_impro08_M023.wav,e0,"NO NO NO IT'S COOL IT'S COOL IT'S COOL  SO UM ."
/path_to_wavs/Ses04M_impro08_M024.wav,e0,"YOU KNOW SO I MEAN ARE YOU DOING ANYTHING LATER . OR UM ."
/path_to_wavs/Ses04M_impro08_M025.wav,e0,"OH I DON'T KNOW I MEAN I DON'T KNOW I JUST THOUGHT  YOU KNOW MAYBE YOU WANT TO GET SOME CO I MEAN I'M ACTUALLY WAIT WHERE DO YOU . LIVE OH YOU'RE IN LOS ANGELES I SEE  OH . NO THAT SUCKS CAUSE I'M IN ACTUALLY IN  ALABAMA ."
/path_to_wavs/Ses04M_impro08_M026.wav,e0,"GOD . THAT'S LIKE A WHOLE PROBLEM WITH LIKE BUT NO I MEAN HEY IF YOU EVER ."
/path_to_wavs/Ses04M_impro08_M027.wav,e0,"IF YOU EVER COME OUT TO MONTGOMERY I MEAN YOU KNOW JUST . JUST CALL UP YOU KNOW CALL  UP THE OPERATOR AND I'LL I'LL BE HERE . SO UM ."
/path_to_wavs/Ses04M_impro08_M028.wav,e0,"ALRIGHT TAKE CARE ."
/path_to_wavs/Ses04M_script01_1_F000.wav,e0,"WHAT'S HE GOING TO SAY . MAYBE WE OUGHT TO TELL HIM BEFORE HE SEES IT ."
/path_to_wavs/Ses04M_script01_1_F007.wav,e3,"HE'S GETTING JUST LIKE AFTER HE DIED  WHAT'S THE MEANING IN THAT ."
/path_to_wavs/Ses04M_script01_1_F011.wav,e2,"YOU CAN'T SAY THAT TO HIM ."
/path_to_wavs/Ses04M_script01_1_F012.wav,e2,"HOW ARE YOU GOING TO PROVE IT CAN YOU PROVE IT ."
/path_to_wavs/Ses04M_script01_1_F013.wav,e2,"TO YOU IT IS AND TO ME BUT NOT TO HIM  YOU CAN TALK YOURSELF BLUE IN THE FACE BUT THERE'S NO BODY AND NO GRAVE SO WHERE ARE YOU ."
/path_to_wavs/Ses04M_script01_1_F015.wav,e0,"WHY ."
/path_to_wavs/Ses04M_script01_1_F017.wav,e0,"WELL THAT'S ONLY YOUR BUSINESS CHRIS ."
/path_to_wavs/Ses04M_script01_1_F018.wav,e2,"WHAT DO YOU WANT ME TO DO YOU'RE OLD ENOUGH TO KNOW YOUR OWN MIND ."
/path_to_wavs/Ses04M_script01_1_F019.wav,e0,"WELL YOU WANT TO MAKE SURE YOUR FATHER ISN'T GOING TO HAVE ."
/path_to_wavs/Ses04M_script01_1_F021.wav,e2,"I IGNORE WHAT I GOT TO IGNORE THE GIRL IS LARRY'S GIRL ."
/path_to_wavs/Ses04M_script01_1_F022.wav,e2,"FROM FATHER'S POINT OF VIEW HE'S NOT DEAD AND YOU HAVE NO RIGHT TO TAKE HIS GIRL ."
/path_to_wavs/Ses04M_script01_1_F027.wav,e0,"HOW DO YOU KNOW SHE'LL MARRY YOU MAYBE SHE FEELS THE SAME WAY FATHER DOES ."
/path_to_wavs/Ses04M_script01_1_F028.wav,e0,"THE TROUBLE IS YOU DON'T SEE ENOUGH WOMEN YOU NEVER DID ."
/path_to_wavs/Ses04M_script01_1_F029.wav,e2,"I DON'T SEE WHY IT HAS TO BE ANNIE ."
/path_to_wavs/Ses04M_script01_1_F032.wav,e0,"YES WE DID DO YOU WANT TO  KEEP GOING ."
/path_to_wavs/Ses04M_script01_1_F033.wav,e0,"JUST GIVE IT SOME MORE THOUGHT ."
/path_to_wavs/Ses04M_script01_1_F034.wav,e2,"WHAT THE HELL IS THIS ."
/path_to_wavs/Ses04M_script01_1_F035.wav,e2,"ARE YOU CRAZY ."
/path_to_wavs/Ses04M_script01_1_F036.wav,e2,"YOU'VE GOT A BUSINESS HERE WHAT THE HELL IS THIS ."
/path_to_wavs/Ses04M_script01_1_F037.wav,e2,"MUST YOU BE INSPIRED ."
/path_to_wavs/Ses04M_script01_1_F039.wav,e2,"YOU DON'T WANT TO THINK LIKE THAT ."
/path_to_wavs/Ses04M_script01_1_F040.wav,e2,"ALRIGHT . BUT JUST DON'T  THINK LIKE THAT . BECAUSE WHAT THE HELL DID WE WORK FOR  THAT'S ALL FOR YOU CHRIS THE WHOLE SHOOTING MATCH IS JUST FOR YOU ."
/path_to_wavs/Ses04M_script01_1_F041.wav,e2,"BUT DON'T  THINK THAT WAY YOU HEAR ME ."
/path_to_wavs/Ses04M_script01_1_M000.wav,e0,"HE SAW IT ."
/path_to_wavs/Ses04M_script01_1_M001.wav,e0,"HE WAS OUT HERE WHEN IT BROKE ."
/path_to_wavs/Ses04M_script01_1_M013.wav,e2,"WE'VE GOTTA SAY IT TO HIM ."
/path_to_wavs/Ses04M_script01_1_M014.wav,e2,"FOR GOD'S SAKE THREE YEARS NOBODY COMES BACK AFTER THREE YEARS IT'S INSANE ."
/path_to_wavs/Ses04M_script01_1_M018.wav,e0,"GOING TO ASK HER TO MARRY ME ."
/path_to_wavs/Ses04M_script01_1_M021.wav,e2,"WELL  THEN YOU KNOW IT'S NOT ONLY MY BUSINESS ."
/path_to_wavs/Ses04M_script01_1_M022.wav,e2,"SOMETIMES YOU INFURIATE ME YOU KNOW THAT  ISN'T IT YOUR BUSINESS TOO IF I TELL THIS TO FATHER AND HE THROWS A FIT ABOUT IT . YOU HAVE SUCH A TALENT FOR IGNORING THINGS ."
/path_to_wavs/Ses04M_script01_1_M026.wav,e0,"I WANTED TO GET THIS SETTLED FIRST ."
/path_to_wavs/Ses04M_script01_1_M031.wav,e0,"ALRIGHT THEN MOM DID WE SKIP SOMETHING NO  ALRIGHT THEN MOM ."
/path_to_wavs/Ses04M_script01_1_M032.wav,e0,"YEAH . LET'S KEEP GOING ."
/path_to_wavs/Ses04M_script01_1_M034.wav,e3,"FATHER FORGOT ABOUT LARRY  WE'D  HAVE A REGULAR WEDDING AND EVERYTHING HAPPY . IF I CAN'T GET THAT HERE THEN I'LL HAVE TO GET OUT ."
/path_to_wavs/Ses04M_script01_1_M037.wav,e2,"THE BUSINESS  THE BUSINESS DOESN'T INSPIRE ME ."
/path_to_wavs/Ses04M_script01_1_M038.wav,e2,"YES I LIKE GETTING AN HOUR A DAY IF  I HAVE TO GRUB FOR MONEY ALL DAY LONG AT LEAST AT EVENING I WANT IT BEAUTIFUL ."
/path_to_wavs/Ses04M_script01_1_M040.wav,e0,"YES ON THIS I WOULD ."
/path_to_wavs/Ses04M_script01_1_M041.wav,e0,"THEN YOU HELP ME STAY HERE ."
/path_to_wavs/Ses04M_script01_2_F000.wav,e2,"WHY DID HE INVITE HER HERE ."
/path_to_wavs/Ses04M_script01_2_F001.wav,e0,"WHY DOES THAT BOTHER YOU ."
/path_to_wavs/Ses04M_script01_2_F002.wav,e2,"SHE'S BEEN IN NEW YORK THREE AND A HALF YEARS WHY ALL OF A SUDDEN ."
/path_to_wavs/Ses04M_script01_2_F003.wav,e2,"NOBODY COMES SEVEN HUNDRED MILES JUST TO SEE ."
/path_to_wavs/Ses04M_script01_2_F004.wav,e2,"HE'S NOT GOING TO MARRY HER ."
/path_to_wavs/Ses04M_script01_2_F005.wav,e2,"IT'S GOT THAT ABOUT IT ."
/path_to_wavs/Ses04M_script01_2_F006.wav,e2,"WHAT'S GOING ON HERE JOE ."
/path_to_wavs/Ses04M_script01_2_F007.wav,e0,"NOW LISTEN KID NOW LISTEN ."
/path_to_wavs/Ses04M_script01_2_F008.wav,e2,"SHE'S NOT HIS GIRL JOE SHE KNOWS SHE'S NOT ."
/path_to_wavs/Ses04M_script01_2_F009.wav,e2,"THEN WHY IS SHE STILL SINGLE NEW YORK IS FULL OF MEN WHY HASN'T SHE MARRIED  PROBABLY A HUNDRED PEOPLE TOLD HER SHE'S FOOLISH BUT SHE'S WAITED ."
/path_to_wavs/Ses04M_script01_2_F010.wav,e2,"BECAUSE SHE KNOWS WHAT I KNOW THAT'S WHY . SHE'S FAITHFUL AS A ROCK IN MY WORST MOMENTS I THINK OF HER WAITING AND I KNOW AGAIN THAT I'M RIGHT ."
/path_to_wavs/Ses04M_script01_2_F011.wav,e2,"NOBODY IN THIS HOUSE DARES TAKE HER FAITH AWAY JOE  STRANGERS MIGHT BUT NOT HIS FATHER NOT HIS BROTHER ."
/path_to_wavs/Ses04M_script01_2_F012.wav,e2,"I WANT YOU TO ACT LIKE HE'S COMING BACK . BOTH OF YOU  DON'T THINK I HAVEN'T NOTICED YOU SINCE HE INVITED HER HERE  I WON'T STAND FOR ANY NONSENSE ."
/path_to_wavs/Ses04M_script01_2_F013.wav,e2,"BECAUSE IF HE'S NOT COMING BACK . I'LL KILL MYSELF ."
/path_to_wavs/Ses04M_script01_2_F014.wav,e2,"LAUGH . LAUGH AT ME  BUT WHY DID THAT HAPPEN THE VERY NIGHT THAT SHE CAME HERE ."
/path_to_wavs/Ses04M_script01_2_F015.wav,e2,"SHE GOES TO SLEEP IN HIS BED  AND . HIS MEMORIAL BREAKS IN PIECES LOOK  LOOK AT IT  JOE ."
/path_to_wavs/Ses04M_script01_2_F016.wav,e2,"BELIEVE WITH ME JOE . I CAN'T STAND ALL ALONE ."
/path_to_wavs/Ses04M_script01_2_F018.wav,e2,"YOU ABOVE ALL HAVE GOT TO BELIEVE YOU ."
/path_to_wavs/Ses04M_script01_2_F020.wav,e3,"I CAN'T HELP IT ."
/path_to_wavs/Ses04M_script01_2_M000.wav,e0,"OH GOD LINE ."
/path_to_wavs/Ses04M_script01_2_M005.wav,e0,"HOW DO YOU KNOW HE'S EVEN THINKING ABOUT  IT ."
/path_to_wavs/Ses04M_script01_2_M006.wav,e0,"WELL  SO WHAT ."
/path_to_wavs/Ses04M_script01_2_M007.wav,e0,"LINE ."
/path_to_wavs/Ses04M_script01_2_M019.wav,e2,"WHAT HAVE I GOT TO HIDE  WHAT THE HELL IS THE MATTER WITH YOU KATE ."
/path_to_wavs/Ses04M_script01_3_F012.wav,e1,"EVERY DAY SINCE ."
/path_to_wavs/Ses04M_script01_3_F013.wav,e1,"I WAS WAITING FOR YOU CHRIS . TIL THEN YOU NEVER WROTE AND WHEN YOU DID WHAT DID YOU SAY . YOU SURE CAN BE AMBIGUOUS YOU KNOW ."
/path_to_wavs/Ses04M_script01_3_F014.wav,e1,"I'LL NEVER FORGIVE YOU WHY DID YOU WAIT ALL THESE YEARS ALL I'VE DONE IS SIT AROUND . AND WONDER IF I WAS CRAZY FOR THINKING OF YOU ."
/path_to_wavs/Ses04M_script01_3_F022.wav,e3,"HOW MANY ."
/path_to_wavs/Ses04M_script01_3_F023.wav,e3,"OH GEES ."
/path_to_wavs/Ses04M_script01_3_F027.wav,e1,"WHAT'LL I DO WITH A FORTUNE ."
/path_to_wavs/Ses04M_script01_3_M022.wav,e3,"YES I SUPPOSE THERE HAS BEEN  BUT IT'S GOING FROM ME ."
/path_to_wavs/Ses04M_script01_3_M023.wav,e3,"I DON'T KNOW WHERE TO START ."
/path_to_wavs/Ses04M_script01_3_M024.wav,e3,"IT'S ALL MIXED UP WITH SO MANY OTHER THINGS . YOU REMEMBER OVERSEAS I WAS IN COMMAND OF A COMPANY ."
/path_to_wavs/Ses04M_script01_3_M025.wav,e3,"WELL  I LOST THEM ."
/path_to_wavs/Ses04M_script01_3_M026.wav,e3,"JUST ABOUT ALL ."
/path_to_wavs/Ses04M_script01_3_M027.wav,e3,"IT TAKES A LITTLE TIME TO TOSS THAT OFF BECAUSE  THEY WEREN'T JUST MEN ."
/path_to_wavs/Ses04M_script01_3_M028.wav,e3,"FOR INSTANCE . ONE TIME IT'D BEEN RAINING SEVERAL DAYS  AND THIS KID CAME TO ME AND GAVE ME HIS LAST PAIR OF DRY SOCKS  PUT THEM IN MY POCKET . THAT'S ONLY A LITTLE THING BUT THAT'S THE KIND OF GUYS I  HAD ."
/path_to_wavs/Ses04M_script01_3_M030.wav,e3,"AND I GOT THIS IDEA  WATCHING THEM GO DOWN . EVERYTHING WAS BEING DESTROYED SEE  BUT TO ME IT SEEMED  THERE WAS . ONE NEW THING THAT WAS MADE ."
/path_to_wavs/Ses04M_script01_3_M031.wav,e3,"A KIND OF RESPONSIBILITY  MAN FOR MAN  YOU UNDERSTAND ME  AND THEN I WENT HOME  AND  IT WAS INCREDIBLE ."
/path_to_wavs/Ses04M_script01_3_M032.wav,e3,"THERE WAS NO MEANING IN IT HERE  THE WHOLE THING TO THEM WAS SOME SORT OF BUS ACCIDENT . THEN I WENT TO WORK FOR DAD AND . THAT WHOLE RAT RACE AGAIN . I FELT WHAT  YOU SAID ASHAMED SOMEHOW ."
/path_to_wavs/Ses04M_script01_3_M033.wav,e3,"BECAUSE  NOBODY WAS CHANGED . IT SEEMED TO MAKE SUCKERS OUT OF A LOT OF GUYS  I FELT . WRONG TO BE ALIVE ."
/path_to_wavs/Ses04M_script01_3_M034.wav,e3,"TO . OPEN THAT . BANK BOOK TO DRIVE THE NEW CAR TO SEE THE NEW REFRIGERATOR . I MEAN YOU CAN TAKE THESE THINGS OUT OF A WAR . BUT  WHEN YOU DRIVE THE NEW CAR YOU HAVE TO KNOW THAT . IT CAME OUT OF THE LOVE A MAN CAN HAVE FOR A MAN ."
/path_to_wavs/Ses04M_script01_3_M035.wav,e3,"YOU HAVE TO BE A LITTLE BETTER BECAUSE OF THAT . OTHERWISE WE HAVE IS REALLY LOOT  AND THERE'S BLOOD ON IT . I DON'T WANT TO TAKE ANY OF IT I GUESS THAT INCLUDED YOU ."
/path_to_wavs/Ses04M_script01_3_M037.wav,e1,"ANNIE  ANNIE I'M GOING TO MAKE YOU A FORTUNE ."
/path_to_wavs/Ses04M_script02_1_F000.wav,e0,"FINE ."
/path_to_wavs/Ses04M_script02_1_F002.wav,e2,"IT'S NOT YOURS ."
/path_to_wavs/Ses04M_script02_1_F003.wav,e2,"IT'S OURS  IT'S MINE TOO ."
/path_to_wavs/Ses04M_script02_1_F004.wav,e2,"YOU KEPT SAYING MY FLASHLIGHT AS IF IT'S SOMEHOW JUST YOURS HOW IS THAT SUPPOSED TO MAKE ME FEEL ."
/path_to_wavs/Ses04M_script02_1_F005.wav,e2,"YES ."
/path_to_wavs/Ses04M_script02_1_F007.wav,e2,"IT'S AFTER ELEVEN LET'S GO HOME ."
/path_to_wavs/Ses04M_script02_1_F008.wav,e2,"THERE IS NO POINT IN COMING DOWN HERE ."
/path_to_wavs/Ses04M_script02_1_F010.wav,e2,"SO LET'S GO HOME ."
/path_to_wavs/Ses04M_script02_1_F012.wav,e2,"I JUST  DON'T IT'S STUPID ."
/path_to_wavs/Ses04M_script02_1_F013.wav,e2,"PASS UP WHAT  THESE LITTLE FISH . SWIM ONTO THE BEACH FLOP AROUND AND THEN THEY SWIM AWAY AND THEN THEY DIE ."
/path_to_wavs/Ses04M_script02_1_F014.wav,e0,"WHAT ARE YOU SO EXCITED ABOUT ."
/path_to_wavs/Ses04M_script02_1_F017.wav,e2,"YES ."
/path_to_wavs/Ses04M_script02_1_F018.wav,e2,"LAST YEAR YOU WILL ALSO REMEMBER . OUR SHOES GOT WET . I GOT SAND IN MY PANTIES WE GOT INTO A BIG FIGHT OVER NOTHING  YOU GOT A SORE THROAT AND WE DID NOT SEE THE GRUNIONS ."
/path_to_wavs/Ses04M_script02_1_M001.wav,e1,"ACTUALLY I WANTED TO GO A LITTLE FARTHER UP THE COAST GET AWAY FROM THE LIGHTS AND THE PEOPLE BUT I WAS AFRAID WE'D MISS IT . HOW YOU DOING ."
/path_to_wavs/Ses04M_script02_1_M002.wav,e1,"IS THAT  IS THAT  IS THAT JUST . FOAM I  CAN'T EVEN TELL . ALTHOUGH IF YOU CAN'T TELL IT'S PROBABLY ISN'T THEM  IT'LL PROBABLY BE UNMISTAKABLE DON'T YOU THINK ."
/path_to_wavs/Ses04M_script02_1_M003.wav,e1,"HOW YOU DOING . OH . NO YOU KNOW WHAT I DID I  FORGOT TO BRING MY FLASHLIGHT HOW COULD I BE SO STUPID I SHOULD HAVE BROUGHT MY FLASHLIGHT ."
/path_to_wavs/Ses04M_script02_1_M005.wav,e0,"WHOSE IS IT ."
/path_to_wavs/Ses04M_script02_1_M008.wav,e1,"I WONDER DO THEY ALWAYS RUN DURING A FULL MOON I . CAN'T REMEMBER IF IT WAS FULL LAST YEAR  REMEMBER ."
/path_to_wavs/Ses04M_script02_1_M009.wav,e0,"ARE YOU COLD DO YOU  WANT MY JACKET WE  SHOULD HAVE BROUGHT THE BLANKET . OUR  BLANKET ."
/path_to_wavs/Ses04M_script02_1_M012.wav,e0,"YOU WANT MY JACKET ."
/path_to_wavs/Ses04M_script02_1_M014.wav,e0,"RIGHT ."
/path_to_wavs/Ses04M_script02_1_M015.wav,e0,"THAT'S . MY POINT TOO ."
/path_to_wavs/Ses04M_script02_1_M018.wav,e1,"HONEY THIS IS A NATURAL PHENOMENON . I MEAN THIS ONLY HAPPENS ONCE A YEAR . IT'S A GREAT OPPORTUNITY  THINK ABOUT THE PEOPLE IN KANSAS  THEY'D HAVE TO GET PLANE TICKETS AND HOTEL RESERVATIONS TO COME SEE THIS . WE'RE JUST FORTY MINUTES AWAY IT'S TOO GOOD TO PASS UP ."
/path_to_wavs/Ses04M_script02_1_M020.wav,e1,"THERE'S MYSTERY HERE . AND MAGIC ."
/path_to_wavs/Ses04M_script02_1_M021.wav,e1,"OH IT'S A BIG NIGHT FOR THESE GUYS . UH LIFE'S LAST ORGY ."
/path_to_wavs/Ses04M_script02_1_M022.wav,e1,"YEAH THEY DO . OKAY . BUT IT'S FISH WHO DO SOMETHING NONE OF THE OTHER FISH DO  LIKE THE SWALLOWS ARE RETURNING TO CAPISTRANO OR THE  LEMMINGS  THROWING THEMSELVES OFF THE CLIFFS LIKE THAT ."
/path_to_wavs/Ses04M_script02_1_M023.wav,e1,"THERE'S MYSTERY HERE . AND MAGIC  A LITTLE BIT OF THE UNEXPLAINABLE . I DON'T SEE HOW YOU CAN NOT BE INTERESTED ."
/path_to_wavs/Ses04M_script02_1_M028.wav,e1,"NO IT'S JUST SEAWEED ISN'T IT . OH . MAN THIS IS GREAT I WOULDN'T MISS THIS FOR ANYTHING . I . MEAN THINK ABOUT THIS  I KNOW YOU'RE NOT INTERESTED BUT JUST THINK ABOUT THIS FOR A MINUTE ."
/path_to_wavs/Ses04M_script02_1_M029.wav,e1,"OUT THERE SOMEPLACE IS THIS HUGE MASS OF SILVER FISH HEADING THIS WAY  THEY DON'T KNOW WHY  WE DON'T KNOW WHY IT WASN'T A DECISION THEY DIDN'T TAKE A VOTE . NO ONE SENT THEM AN INVITATION OR A MAP ."
/path_to_wavs/Ses04M_script02_1_M030.wav,e1,"JUST SOME LITTLE  INSTINCTUAL TIME RELEASE FIRECRACKER WENT OFF IN THEIR LITTLE BODIES AND ALL AS ONE THEY TURNED AND FORMED A LINE . AS LONG AS THE CALIFORNIA COAST AND STARTED SWIMMING ."
/path_to_wavs/Ses04M_script02_1_M031.wav,e1,"THEY'RE SWIMMING  RIGHT NOW AS IF THAT'S THE ONLY THING THAT MATTERS  IT'S  SINGLE MINDEDNESS WITH NO MIND URGENCY THAT'S PURE URGE ."
/path_to_wavs/Ses04M_script02_1_M032.wav,e1,"THEY DON'T KNOW WHAT DRIVES THEM THEY DON'T GIVE IT A NAME OR ASK A  QUESTION . THEY JUST . TURN AS ONE  AND START THE SWIM THAT BRINGS THEM HERE  TO THIS PLACE WHERE WE STAND FOR A MASSIVE CELEBRATION OF SEX AND DEATH  OH MAN I'M GIVING MYSELF  GOOSE BUMPS  ALL MY HAIRS ARE POPPING UP ."
/path_to_wavs/Ses04M_script02_1_M033.wav,e1,"WELL SO . WHAT DID YOU THINK ."
/path_to_wavs/Ses04M_script02_2_F000.wav,e0,"LOOK AT THIS GOOSE BUMPS ."
/path_to_wavs/Ses04M_script02_2_F006.wav,e2,"GODDAMN IT AUGIE DON'T ASK  ME THAT . I HATE IT WHEN YOU ASK ME THAT YOU ALWAYS ASK ME THAT IT'S INSULTING ."
/path_to_wavs/Ses04M_script02_2_F007.wav,e2,"WE JUST HAVE DIFFERENT IDEAS ABOUT WHAT THIS EVENING IS SUPPOSED TO LOOK LIKE ."
/path_to_wavs/Ses04M_script02_2_F009.wav,e2,"WE NEVER DO DO WE HAVE WE EVER ."
/path_to_wavs/Ses04M_script02_2_F013.wav,e2,"I DID WANT TO SEE IT I ALWAYS DO . I KEEP THINKING THIS TIME WILL BE THE TIME BUT IT NEVER IS ."
/path_to_wavs/Ses04M_script02_2_F016.wav,e3,"IT WAS ABOUT FOUR YEARS AGO RIGHT AFTER WE GOT MARRIED  WE THOUGHT I WAS PREGNANT AND WE HAD A BOTTLE OF CHAMPAGNE BUT NO GLASSES . YOU ASKED ME TO DANCE SO WE TOOK OFF OUR SHOES  AND YOU POPPED THE CORK ."
/path_to_wavs/Ses04M_script02_2_F018.wav,e3,"DANCING BAREFOOT IN THE SAND . DRINKING CHAMPAGNE FROM THE BOTTLE ."
/path_to_wavs/Ses04M_script02_2_F019.wav,e3,"I'D RATHER NOT REMEMBER SOME THINGS . I'D  RATHER NOT HOPE FOR SOME THINGS ."
/path_to_wavs/Ses04M_script02_2_F020.wav,e3,"NO ."
/path_to_wavs/Ses04M_script02_2_F021.wav,e3,"NO ."
/path_to_wavs/Ses04M_script02_2_F025.wav,e2,"NO ."
/path_to_wavs/Ses04M_script02_2_F026.wav,e2,"I WANT SOMETHING TO TURN OUT THE WAY IT'S SUPPOSED TO ."
/path_to_wavs/Ses04M_script02_2_F027.wav,e2,"THIS  WHAT  WHAT IS THIS  THIS ISN'T EVEN ANYTHING ."
/path_to_wavs/Ses04M_script02_2_F028.wav,e2,"OH RIGHT SURE THIS IS STANDING ON THE BEACH  THIS IS  WAITING THIS IS FIGHTING ."
/path_to_wavs/Ses04M_script02_2_F029.wav,e2,"BUT THIS ISN'T ANYTHING LIKE I THOUGHT ANYTHING WOULD BE LIKE ."
/path_to_wavs/Ses04M_script02_2_F032.wav,e3,"I DIDN'T SAY THAT ."
/path_to_wavs/Ses04M_script02_2_F035.wav,e1,"OKAY FINE SO . WE'RE IN THE WRONG SPOT BUT WE'RE WITH THE RIGHT PERSON ."
/path_to_wavs/Ses04M_script02_2_F036.wav,e1,"YEAH I NOTICED THAT  LOOKS PRETTY ON THE WATER DOESN'T IT . BIG OL WHITE MOON . I'M SORRY AUGIE ."
/path_to_wavs/Ses04M_script02_2_M000.wav,e0,"WELL SO WHAT'D YOU THINK ."
/path_to_wavs/Ses04M_script02_2_M001.wav,e0,"WHAT I SAID ."
/path_to_wavs/Ses04M_script02_2_M006.wav,e2,"WELL  WHAT'S BUGGING YOU ."
/path_to_wavs/Ses04M_script02_2_M007.wav,e2,"THERE'S NOTHING TO IT . WE COME DOWN HERE THE GRUNIONS ARRIVE THEY DO THEIR LITTLE FISH BUSINESS  WE GO OOH AH LOOK AT THE FISH  THEY GO HOME  WE GO HOME ."
/path_to_wavs/Ses04M_script02_2_M020.wav,e0,"WAIT . A MINUTE I'VE GOT IT ."
/path_to_wavs/Ses04M_script02_2_M021.wav,e0,"IT WAS IN THE CAR RIGHT DRIVING PAST THE KNICKERBOCKER LIQUOR LOCKER  YOU SAID LET'S GET SOME CHAMPAGNE . AND I SAID TIMES A WASTING OR SOMETHING LIKE THAT RIGHT . THAT'S IT RIGHT . YOU WANT THIS TO BE LIKE THE OTHER TIME . THAT'S IT  OF COURSE ."
/path_to_wavs/Ses04M_script02_2_M029.wav,e2,"WELL WELCOME TO THE HUMAN RACE . YOU THINK THIS IS WHAT I HAD IN MIND . YOU THINK THAT WHEN I . PROPOSED I HAD THIS GREAT FANTASY GOING THAT FOUR YEARS DOWN THE LINE WE'D COME TO THE BEACH AND YELL AT EACH OTHER OVER FISH  NO ."
/path_to_wavs/Ses04M_script02_2_M031.wav,e2,"AND WE'LL HAVE THREE  FAT ROSY KIDS . AND HA HA HA BABY THE JOKE'S ON US CAUSE YOU KNOW WHAT YOU GET CARLA . YOU KNOW WHAT YOU GET  THIS ."
/path_to_wavs/Ses04M_script02_2_M034.wav,e2,"NO I KNOW ME NEITHER ."
/path_to_wavs/Ses04M_script02_2_M037.wav,e3,"NO I KNOW BUT STILL  I KNOW I DON'T MAKE YOU HAPPY ."
/path_to_wavs/Ses04M_script02_2_M039.wav,e1,"ACTUALLY  NOW THAT YOU MENTION IT  NO  I DON'T ."
/path_to_wavs/Ses04M_script02_2_M040.wav,e1,"I DON'T KNOW . IT SEEMED LIKE A GOOD SPOT TO ME  I MEAN LOOK AT THE VIEW YOU'VE GOT OF THE MOON FROM HERE ."
/path_to_wavs/Ses04M_script02_2_M041.wav,e1,"SHH . IF WE'RE VERY QUIET THE FISH MIGHT COME ."
/path_to_wavs/Ses04M_script03_1_F005.wav,e1,"OH  IT SENT SHIVERS UP MY SPINE ."
/path_to_wavs/Ses04M_script03_1_F006.wav,e1,"BEHAVE EXQUISITELY ."
/path_to_wavs/Ses04M_script03_1_F007.wav,e1,"CERTAINLY I SHALL PROBABLY DO A COURT CURTSEY ."
/path_to_wavs/Ses04M_script03_1_F008.wav,e1,"BUT WHAT'S SO HORRIBLE IS THAT ONE CAN'T STAY HAPPY ."
/path_to_wavs/Ses04M_script03_1_F009.wav,e1,"IT'S TRUE THE WHOLE BUSINESS IS A VERY POOR JOKE ."
/path_to_wavs/Ses04M_script03_1_F012.wav,e1,"WHO'S THEY ."
/path_to_wavs/Ses04M_script03_1_F013.wav,e0,"IF I LAUGH AT EVERYTHING I MUST LAUGH AT US TOO ."
/path_to_wavs/Ses04M_script03_1_F014.wav,e1,"HOW LONG WILL IT LAST THIS LUDICROUS AND OVERBEARING LOVE OF OURS ."
